"Object_ID";"HeartRate";"GMT_date";"DenningDay";"BodyMass";"PreDenDay";"Species"
"AF19.DAT";100.520833333333;2016-09-25 11:45:00;324;44;-55;"Black"
"AF19.DAT";102.583333333333;2016-09-26 11:45:00;324;44;-54;"Black"
"AF19.DAT";97.0833333333333;2016-09-27 11:45:00;324;44;-53;"Black"
"AF19.DAT";96.9583333333333;2016-09-28 11:45:00;324;44;-52;"Black"
"AF19.DAT";99.5625;2016-09-29 11:45:00;324;44;-51;"Black"
"AF19.DAT";105.520833333333;2016-09-30 11:45:00;324;44;-50;"Black"
"AF19.DAT";88.4166666666667;2016-10-01 11:45:00;324;44;-49;"Black"
"AF19.DAT";86.9583333333333;2016-10-02 11:45:00;324;44;-48;"Black"
"AF19.DAT";108.166666666667;2016-10-03 11:45:00;324;44;-47;"Black"
"AF19.DAT";111.333333333333;2016-10-04 11:45:00;324;44;-46;"Black"
"AF19.DAT";111.354166666667;2016-10-05 11:45:00;324;44;-45;"Black"
"AF19.DAT";113.416666666667;2016-10-06 11:45:00;324;44;-44;"Black"
"AF19.DAT";113.4375;2016-10-07 11:45:00;324;44;-43;"Black"
"AF19.DAT";112.875;2016-10-08 11:45:00;324;44;-42;"Black"
"AF19.DAT";116.083333333333;2016-10-09 11:45:00;324;44;-41;"Black"
"AF19.DAT";112.875;2016-10-10 11:45:00;324;44;-40;"Black"
"AF19.DAT";113.104166666667;2016-10-11 11:45:00;324;44;-39;"Black"
"AF19.DAT";112.479166666667;2016-10-12 11:45:00;324;44;-38;"Black"
"AF19.DAT";110.541666666667;2016-10-13 11:45:00;324;44;-37;"Black"
"AF19.DAT";109.041666666667;2016-10-14 11:45:00;324;44;-36;"Black"
"AF19.DAT";112.479166666667;2016-10-15 11:45:00;324;44;-35;"Black"
"AF19.DAT";113.041666666667;2016-10-16 11:45:00;324;44;-34;"Black"
"AF19.DAT";113.9375;2016-10-17 11:45:00;324;44;-33;"Black"
"AF19.DAT";111.083333333333;2016-10-18 11:45:00;324;44;-32;"Black"
"AF19.DAT";114.916666666667;2016-10-19 11:45:00;324;44;-31;"Black"
"AF19.DAT";113.770833333333;2016-10-20 11:45:00;324;44;-30;"Black"
"AF19.DAT";112.270833333333;2016-10-21 11:45:00;324;44;-29;"Black"
"AF19.DAT";111.1875;2016-10-22 11:45:00;324;44;-28;"Black"
"AF19.DAT";113.375;2016-10-23 11:45:00;324;44;-27;"Black"
"AF19.DAT";110.083333333333;2016-10-24 11:45:00;324;44;-26;"Black"
"AF19.DAT";109.979166666667;2016-10-25 11:45:00;324;44;-25;"Black"
"AF19.DAT";109.9375;2016-10-26 11:45:00;324;44;-24;"Black"
"AF19.DAT";107.645833333333;2016-10-27 11:45:00;324;44;-23;"Black"
"AF19.DAT";107.666666666667;2016-10-28 11:45:00;324;44;-22;"Black"
"AF19.DAT";111.291666666667;2016-10-29 11:45:00;324;44;-21;"Black"
"AF19.DAT";106.8125;2016-10-30 11:45:00;324;44;-20;"Black"
"AF19.DAT";104.5;2016-10-31 11:45:00;324;44;-19;"Black"
"AF19.DAT";103.5625;2016-11-01 11:45:00;324;44;-18;"Black"
"AF19.DAT";97.4583333333333;2016-11-02 11:45:00;324;44;-17;"Black"
"AF19.DAT";100.208333333333;2016-11-03 11:45:00;324;44;-16;"Black"
"AF19.DAT";104.1875;2016-11-04 11:45:00;324;44;-15;"Black"
"AF19.DAT";99.6458333333333;2016-11-05 11:45:00;324;44;-14;"Black"
"AF19.DAT";106.729166666667;2016-11-06 11:45:00;324;44;-13;"Black"
"AF19.DAT";95.3125;2016-11-07 11:45:00;324;44;-12;"Black"
"AF19.DAT";93.2291666666667;2016-11-08 11:45:00;324;44;-11;"Black"
"AF19.DAT";91.75;2016-11-09 11:45:00;324;44;-10;"Black"
"AF19.DAT";82.6041666666667;2016-11-10 11:45:00;324;44;-9;"Black"
"AF19.DAT";76.4375;2016-11-11 11:45:00;324;44;-8;"Black"
"AF19.DAT";65.9166666666667;2016-11-12 11:45:00;324;44;-7;"Black"
"AF19.DAT";70.0625;2016-11-13 11:45:00;324;44;-6;"Black"
"AF19.DAT";56.3541666666667;2016-11-14 11:45:00;324;44;-5;"Black"
"AF19.DAT";52.1041666666667;2016-11-15 11:45:00;324;44;-4;"Black"
"AF19.DAT";51.3541666666667;2016-11-16 11:45:00;324;44;-3;"Black"
"AF19.DAT";41.5625;2016-11-17 11:45:00;324;44;-2;"Black"
"AF19.DAT";46.875;2016-11-18 11:45:00;324;44;-1;"Black"
"AF19.DAT";38.9375;2016-11-19 11:45:00;324;44;0;"Black"
"AF19.DAT";31.25;2016-11-20 11:45:00;324;44;1;"Black"
"AF19.DAT";26.0208333333333;2016-11-21 11:45:00;324;44;2;"Black"
"AF19.DAT";24.7916666666667;2016-11-22 11:45:00;324;44;3;"Black"
"AF19.DAT";23.6041666666667;2016-11-23 11:45:00;324;44;4;"Black"
"AF19.DAT";26.2083333333333;2016-11-24 11:45:00;324;44;5;"Black"
"AF19.DAT";26.5;2016-11-25 11:45:00;324;44;6;"Black"
"AF19.DAT";24.7083333333333;2016-11-26 11:45:00;324;44;7;"Black"
"AF19.DAT";26.4791666666667;2016-11-27 11:45:00;324;44;8;"Black"
"AF19.DAT";36.0625;2016-11-28 11:45:00;324;44;9;"Black"
"AF19.DAT";25.75;2016-11-29 11:45:00;324;44;10;"Black"
"AF19.DAT";26.9166666666667;2016-11-30 11:45:00;324;44;11;"Black"
"AF19.DAT";29.6666666666667;2016-12-01 11:45:00;324;44;12;"Black"
"AF19.DAT";28.0416666666667;2016-12-02 11:45:00;324;44;13;"Black"
"AF19.DAT";27.6458333333333;2016-12-03 11:45:00;324;44;14;"Black"
"AF19.DAT";27.5833333333333;2016-12-04 11:45:00;324;44;15;"Black"
"AF19.DAT";24.8125;2016-12-05 11:45:00;324;44;16;"Black"
"AF19.DAT";27.0625;2016-12-06 11:45:00;324;44;17;"Black"
"AF19.DAT";32.9791666666667;2016-12-07 11:45:00;324;44;18;"Black"
"AF19.DAT";29.3125;2016-12-08 11:45:00;324;44;19;"Black"
"AF19.DAT";28.8125;2016-12-09 11:45:00;324;44;20;"Black"
"AF19.DAT";28.3958333333333;2016-12-10 11:45:00;324;44;21;"Black"
"AF19.DAT";28.6458333333333;2016-12-11 11:45:00;324;44;22;"Black"
"AF19.DAT";32.1041666666667;2016-12-12 11:45:00;324;44;23;"Black"
"AF19.DAT";27.2291666666667;2016-12-13 11:45:00;324;44;24;"Black"
"AF19.DAT";29.4791666666667;2016-12-14 11:45:00;324;44;25;"Black"
"AF19.DAT";29.625;2016-12-15 11:45:00;324;44;26;"Black"
"AF19.DAT";27.4375;2016-12-16 11:45:00;324;44;27;"Black"
"AF19.DAT";29.9166666666667;2016-12-17 11:45:00;324;44;28;"Black"
"AF19.DAT";32.2708333333333;2016-12-18 11:45:00;324;44;29;"Black"
"AF19.DAT";30.6666666666667;2016-12-19 11:45:00;324;44;30;"Black"
"AF19.DAT";29.9583333333333;2016-12-20 11:45:00;324;44;31;"Black"
"AF19.DAT";28.0625;2016-12-21 11:45:00;324;44;32;"Black"
"AF19.DAT";27.2291666666667;2016-12-22 11:45:00;324;44;33;"Black"
"AF19.DAT";28.6875;2016-12-23 11:45:00;324;44;34;"Black"
"AF19.DAT";24.125;2016-12-24 11:45:00;324;44;35;"Black"
"AF19.DAT";31.3541666666667;2016-12-25 11:45:00;324;44;36;"Black"
"AF19.DAT";29.2916666666667;2016-12-26 11:45:00;324;44;37;"Black"
"AF19.DAT";27.9791666666667;2016-12-27 11:45:00;324;44;38;"Black"
"AF19.DAT";29.2083333333333;2016-12-28 11:45:00;324;44;39;"Black"
"AF19.DAT";29.2708333333333;2016-12-29 11:45:00;324;44;40;"Black"
"AF19.DAT";30.7291666666667;2016-12-30 11:45:00;324;44;41;"Black"
"AF19.DAT";27.8125;2016-12-31 11:45:00;324;44;42;"Black"
"AF45.DAT";54.0588235294118;2014-06-11 15:25:00;300;38;-138;"Black"
"AF45.DAT";59.4722222222222;2014-06-12 11:55:00;300;38;-137;"Black"
"AF45.DAT";59.9513888888889;2014-06-13 11:55:00;300;38;-136;"Black"
"AF45.DAT";71.1944444444444;2014-06-14 11:55:00;300;38;-135;"Black"
"AF45.DAT";67.625;2014-06-15 11:55:00;300;38;-134;"Black"
"AF45.DAT";63.1597222222222;2014-06-16 11:55:00;300;38;-133;"Black"
"AF45.DAT";74.7291666666667;2014-06-17 11:55:00;300;38;-132;"Black"
"AF45.DAT";66.0277777777778;2014-06-18 11:55:00;300;38;-131;"Black"
"AF45.DAT";53.2152777777778;2014-06-19 11:55:00;300;38;-130;"Black"
"AF45.DAT";62.5138888888889;2014-06-20 11:55:00;300;38;-129;"Black"
"AF45.DAT";66.1875;2014-06-21 11:55:00;300;38;-128;"Black"
"AF45.DAT";73.3194444444444;2014-06-22 11:55:00;300;38;-127;"Black"
"AF45.DAT";73.4027777777778;2014-06-23 11:55:00;300;38;-126;"Black"
"AF45.DAT";71.5277777777778;2014-06-24 11:55:00;300;38;-125;"Black"
"AF45.DAT";70.4027777777778;2014-06-25 11:55:00;300;38;-124;"Black"
"AF45.DAT";71.9930555555556;2014-06-26 11:55:00;300;38;-123;"Black"
"AF45.DAT";85;2014-06-27 11:55:00;300;38;-122;"Black"
"AF45.DAT";79.5138888888889;2014-06-28 11:55:00;300;38;-121;"Black"
"AF45.DAT";71.8125;2014-06-29 11:55:00;300;38;-120;"Black"
"AF45.DAT";71.7083333333333;2014-06-30 11:55:00;300;38;-119;"Black"
"AF45.DAT";55.7777777777778;2014-07-01 11:55:00;300;38;-118;"Black"
"AF45.DAT";68.7083333333333;2014-07-02 11:55:00;300;38;-117;"Black"
"AF45.DAT";71.6736111111111;2014-07-03 11:55:00;300;38;-116;"Black"
"AF45.DAT";67.9652777777778;2014-07-04 11:55:00;300;38;-115;"Black"
"AF45.DAT";67.3125;2014-07-05 11:55:00;300;38;-114;"Black"
"AF45.DAT";76.7569444444444;2014-07-06 11:55:00;300;38;-113;"Black"
"AF45.DAT";70.8194444444444;2014-07-07 11:55:00;300;38;-112;"Black"
"AF45.DAT";78.1041666666667;2014-07-08 11:55:00;300;38;-111;"Black"
"AF45.DAT";73.9722222222222;2014-07-09 11:55:00;300;38;-110;"Black"
"AF45.DAT";73.4027777777778;2014-07-10 11:55:00;300;38;-109;"Black"
"AF45.DAT";73.0486111111111;2014-07-11 11:55:00;300;38;-108;"Black"
"AF45.DAT";72.3402777777778;2014-07-12 11:55:00;300;38;-107;"Black"
"AF45.DAT";69.5277777777778;2014-07-13 11:55:00;300;38;-106;"Black"
"AF45.DAT";70.6875;2014-07-14 11:55:00;300;38;-105;"Black"
"AF45.DAT";67.1736111111111;2014-07-15 11:55:00;300;38;-104;"Black"
"AF45.DAT";68.9097222222222;2014-07-16 11:55:00;300;38;-103;"Black"
"AF45.DAT";60.9930555555556;2014-07-17 11:55:00;300;38;-102;"Black"
"AF45.DAT";61.0138888888889;2014-07-18 11:55:00;300;38;-101;"Black"
"AF45.DAT";55.5069444444444;2014-07-19 11:55:00;300;38;-100;"Black"
"AF45.DAT";63.5416666666667;2014-07-20 11:55:00;300;38;-99;"Black"
"AF45.DAT";67.2777777777778;2014-07-21 11:55:00;300;38;-98;"Black"
"AF45.DAT";62.3888888888889;2014-07-22 11:55:00;300;38;-97;"Black"
"AF45.DAT";67.1527777777778;2014-07-23 11:55:00;300;38;-96;"Black"
"AF45.DAT";62.7638888888889;2014-07-24 11:55:00;300;38;-95;"Black"
"AF45.DAT";61.6944444444444;2014-07-25 11:55:00;300;38;-94;"Black"
"AF45.DAT";59.2916666666667;2014-07-26 11:55:00;300;38;-93;"Black"
"AF45.DAT";58.9444444444444;2014-07-27 11:55:00;300;38;-92;"Black"
"AF45.DAT";57.2638888888889;2014-07-28 11:55:00;300;38;-91;"Black"
"AF45.DAT";56.4583333333333;2014-07-29 11:55:00;300;38;-90;"Black"
"AF45.DAT";53.6527777777778;2014-07-30 11:55:00;300;38;-89;"Black"
"AF45.DAT";58.4513888888889;2014-07-31 11:55:00;300;38;-88;"Black"
"AF45.DAT";52.7638888888889;2014-08-01 11:55:00;300;38;-87;"Black"
"AF45.DAT";54.7916666666667;2014-08-02 11:55:00;300;38;-86;"Black"
"AF45.DAT";56.8125;2014-08-03 11:55:00;300;38;-85;"Black"
"AF45.DAT";55.2361111111111;2014-08-04 11:55:00;300;38;-84;"Black"
"AF45.DAT";59.7430555555556;2014-08-05 11:55:00;300;38;-83;"Black"
"AF45.DAT";51.4513888888889;2014-08-06 11:55:00;300;38;-82;"Black"
"AF45.DAT";52.2361111111111;2014-08-07 11:55:00;300;38;-81;"Black"
"AF45.DAT";52.1458333333333;2014-08-08 11:55:00;300;38;-80;"Black"
"AF45.DAT";48.5208333333333;2014-08-09 11:55:00;300;38;-79;"Black"
"AF45.DAT";48.8402777777778;2014-08-10 11:55:00;300;38;-78;"Black"
"AF45.DAT";48.2777777777778;2014-08-11 11:55:00;300;38;-77;"Black"
"AF45.DAT";46.5625;2014-08-12 11:55:00;300;38;-76;"Black"
"AF45.DAT";53.9375;2014-08-13 11:55:00;300;38;-75;"Black"
"AF45.DAT";52.7638888888889;2014-08-14 11:55:00;300;38;-74;"Black"
"AF45.DAT";56.1805555555556;2014-08-15 11:55:00;300;38;-73;"Black"
"AF45.DAT";55.2916666666667;2014-08-16 11:55:00;300;38;-72;"Black"
"AF45.DAT";55.0625;2014-08-17 11:55:00;300;38;-71;"Black"
"AF45.DAT";51.0069444444444;2014-08-18 11:55:00;300;38;-70;"Black"
"AF45.DAT";52.2013888888889;2014-08-19 11:55:00;300;38;-69;"Black"
"AF45.DAT";52.5138888888889;2014-08-20 11:55:00;300;38;-68;"Black"
"AF45.DAT";47.7361111111111;2014-08-21 11:55:00;300;38;-67;"Black"
"AF45.DAT";45.0486111111111;2014-08-22 11:55:00;300;38;-66;"Black"
"AF45.DAT";46.4305555555556;2014-08-23 11:55:00;300;38;-65;"Black"
"AF45.DAT";51.2847222222222;2014-08-24 11:55:00;300;38;-64;"Black"
"AF45.DAT";50.5555555555556;2014-08-25 11:55:00;300;38;-63;"Black"
"AF45.DAT";46.1597222222222;2014-08-26 11:55:00;300;38;-62;"Black"
"AF45.DAT";42.4166666666667;2014-08-27 11:55:00;300;38;-61;"Black"
"AF45.DAT";47.0972222222222;2014-08-28 11:55:00;300;38;-60;"Black"
"AF45.DAT";50.7222222222222;2014-08-29 11:55:00;300;38;-59;"Black"
"AF45.DAT";42.2847222222222;2014-08-30 11:55:00;300;38;-58;"Black"
"AF45.DAT";47.2847222222222;2014-08-31 11:55:00;300;38;-57;"Black"
"AF45.DAT";47.7291666666667;2014-09-01 11:55:00;300;38;-56;"Black"
"AF45.DAT";53.8888888888889;2014-09-02 11:55:00;300;38;-55;"Black"
"AF45.DAT";54.3125;2014-09-03 11:55:00;300;38;-54;"Black"
"AF45.DAT";58.5208333333333;2014-09-04 11:55:00;300;38;-53;"Black"
"AF45.DAT";63.375;2014-09-05 11:55:00;300;38;-52;"Black"
"AF45.DAT";65.2222222222222;2014-09-06 11:55:00;300;38;-51;"Black"
"AF45.DAT";58.9791666666667;2014-09-07 11:55:00;300;38;-50;"Black"
"AF45.DAT";68.4722222222222;2014-09-08 11:55:00;300;38;-49;"Black"
"AF45.DAT";65.2569444444444;2014-09-09 11:55:00;300;38;-48;"Black"
"AF45.DAT";67.9652777777778;2014-09-10 11:55:00;300;38;-47;"Black"
"AF45.DAT";65.8958333333333;2014-09-11 11:55:00;300;38;-46;"Black"
"AF45.DAT";71.1041666666667;2014-09-12 11:55:00;300;38;-45;"Black"
"AF45.DAT";69.4513888888889;2014-09-13 11:55:00;300;38;-44;"Black"
"AF45.DAT";76.2291666666667;2014-09-14 11:55:00;300;38;-43;"Black"
"AF45.DAT";93;2014-09-15 11:55:00;300;38;-42;"Black"
"AF45.DAT";96.7569444444444;2014-09-16 11:55:00;300;38;-41;"Black"
"AF45.DAT";106.5625;2014-09-17 11:55:00;300;38;-40;"Black"
"AF45.DAT";96.1527777777778;2014-09-18 11:55:00;300;38;-39;"Black"
"AF45.DAT";104.763888888889;2014-09-19 11:55:00;300;38;-38;"Black"
"AF45.DAT";111.6875;2014-09-20 11:55:00;300;38;-37;"Black"
"AF45.DAT";116.368055555556;2014-09-21 11:55:00;300;38;-36;"Black"
"AF45.DAT";106.888888888889;2014-09-22 11:55:00;300;38;-35;"Black"
"AF45.DAT";109.8125;2014-09-23 11:55:00;300;38;-34;"Black"
"AF45.DAT";114.9375;2014-09-24 11:55:00;300;38;-33;"Black"
"AF45.DAT";120.465277777778;2014-09-25 11:55:00;300;38;-32;"Black"
"AF45.DAT";109.763888888889;2014-09-26 11:55:00;300;38;-31;"Black"
"AF45.DAT";113.423611111111;2014-09-27 11:55:00;300;38;-30;"Black"
"AF45.DAT";124.520833333333;2014-09-28 11:55:00;300;38;-29;"Black"
"AF45.DAT";114.243055555556;2014-09-29 11:55:00;300;38;-28;"Black"
"AF45.DAT";98.9583333333333;2014-09-30 11:55:00;300;38;-27;"Black"
"AF45.DAT";113.180555555556;2014-10-01 11:55:00;300;38;-26;"Black"
"AF45.DAT";115.708333333333;2014-10-02 11:55:00;300;38;-25;"Black"
"AF45.DAT";121.430555555556;2014-10-03 11:55:00;300;38;-24;"Black"
"AF45.DAT";126.381944444444;2014-10-04 11:55:00;300;38;-23;"Black"
"AF45.DAT";122.472222222222;2014-10-05 11:55:00;300;38;-22;"Black"
"AF45.DAT";121.590277777778;2014-10-06 11:55:00;300;38;-21;"Black"
"AF45.DAT";135.465277777778;2014-10-07 11:55:00;300;38;-20;"Black"
"AF45.DAT";130.340277777778;2014-10-08 11:55:00;300;38;-19;"Black"
"AF45.DAT";132.909722222222;2014-10-09 11:55:00;300;38;-18;"Black"
"AF45.DAT";139.833333333333;2014-10-10 11:55:00;300;38;-17;"Black"
"AF45.DAT";125.465277777778;2014-10-11 11:55:00;300;38;-16;"Black"
"AF45.DAT";128.638888888889;2014-10-12 11:55:00;300;38;-15;"Black"
"AF45.DAT";123.083333333333;2014-10-13 11:55:00;300;38;-14;"Black"
"AF45.DAT";128.215277777778;2014-10-14 11:55:00;300;38;-13;"Black"
"AF45.DAT";129.256944444444;2014-10-15 11:55:00;300;38;-12;"Black"
"AF45.DAT";135.888888888889;2014-10-16 11:55:00;300;38;-11;"Black"
"AF45.DAT";132.986111111111;2014-10-17 11:55:00;300;38;-10;"Black"
"AF45.DAT";124.263888888889;2014-10-18 11:55:00;300;38;-9;"Black"
"AF45.DAT";122.611111111111;2014-10-19 11:55:00;300;38;-8;"Black"
"AF45.DAT";114.0625;2014-10-20 11:55:00;300;38;-7;"Black"
"AF45.DAT";97.7986111111111;2014-10-21 11:55:00;300;38;-6;"Black"
"AF45.DAT";108.458333333333;2014-10-22 11:55:00;300;38;-5;"Black"
"AF45.DAT";105.951388888889;2014-10-23 11:55:00;300;38;-4;"Black"
"AF45.DAT";105.305555555556;2014-10-24 11:55:00;300;38;-3;"Black"
"AF45.DAT";97.6180555555556;2014-10-25 11:55:00;300;38;-2;"Black"
"AF45.DAT";64.5763888888889;2014-10-26 11:55:00;300;38;-1;"Black"
"AF45.DAT";38.2708333333333;2014-10-27 11:55:00;300;38;0;"Black"
"AF45.DAT";32.6319444444444;2014-10-28 11:55:00;300;38;1;"Black"
"AF45.DAT";33.7222222222222;2014-10-29 11:55:00;300;38;2;"Black"
"AF45.DAT";24.4583333333333;2014-10-30 11:55:00;300;38;3;"Black"
"AF45.DAT";26.4444444444444;2014-10-31 11:55:00;300;38;4;"Black"
"AF45.DAT";28.0625;2014-11-01 11:55:00;300;38;5;"Black"
"AF45.DAT";33.6458333333333;2014-11-02 11:55:00;300;38;6;"Black"
"AF45.DAT";42.5486111111111;2014-11-03 11:55:00;300;38;7;"Black"
"AF45.DAT";31.1458333333333;2014-11-04 11:55:00;300;38;8;"Black"
"AF45.DAT";31.9444444444444;2014-11-05 11:55:00;300;38;9;"Black"
"AF45.DAT";29.6527777777778;2014-11-06 11:55:00;300;38;10;"Black"
"AF45.DAT";31.9513888888889;2014-11-07 11:55:00;300;38;11;"Black"
"AF45.DAT";32.6944444444444;2014-11-08 11:55:00;300;38;12;"Black"
"AF45.DAT";33.0555555555556;2014-11-09 11:55:00;300;38;13;"Black"
"AF45.DAT";27.4583333333333;2014-11-10 11:55:00;300;38;14;"Black"
"AF45.DAT";28.5138888888889;2014-11-11 11:55:00;300;38;15;"Black"
"AF45.DAT";33.7291666666667;2014-11-12 11:55:00;300;38;16;"Black"
"AF45.DAT";33.6736111111111;2014-11-13 11:55:00;300;38;17;"Black"
"AF45.DAT";43.0138888888889;2014-11-14 11:55:00;300;38;18;"Black"
"AF45.DAT";28.1736111111111;2014-11-15 11:55:00;300;38;19;"Black"
"AF45.DAT";33.9513888888889;2014-11-16 11:55:00;300;38;20;"Black"
"AF45.DAT";39.7708333333333;2014-11-17 11:55:00;300;38;21;"Black"
"AF45.DAT";26.0347222222222;2014-11-18 11:55:00;300;38;22;"Black"
"AF45.DAT";27.0486111111111;2014-11-19 11:55:00;300;38;23;"Black"
"AF45.DAT";25.1666666666667;2014-11-20 11:55:00;300;38;24;"Black"
"AF45.DAT";22.2916666666667;2014-11-21 11:55:00;300;38;25;"Black"
"AF45.DAT";19.1875;2014-11-22 11:55:00;300;38;26;"Black"
"AF45.DAT";17.3402777777778;2014-11-23 11:55:00;300;38;27;"Black"
"AF45.DAT";24.4027777777778;2014-11-24 11:55:00;300;38;28;"Black"
"AF45.DAT";21.4652777777778;2014-11-25 11:55:00;300;38;29;"Black"
"AF45.DAT";16.2638888888889;2014-11-26 11:55:00;300;38;30;"Black"
"AF45.DAT";29.2986111111111;2014-11-27 11:55:00;300;38;31;"Black"
"AF45.DAT";20.9305555555556;2014-11-28 11:55:00;300;38;32;"Black"
"AF45.DAT";14.3680555555556;2014-11-29 11:55:00;300;38;33;"Black"
"AF45.DAT";23.8888888888889;2014-11-30 11:55:00;300;38;34;"Black"
"AF45.DAT";23.9375;2014-12-01 11:55:00;300;38;35;"Black"
"AF45.DAT";33.6736111111111;2014-12-02 11:55:00;300;38;36;"Black"
"AF45.DAT";19.8680555555556;2014-12-03 11:55:00;300;38;37;"Black"
"AF45.DAT";16.6875;2014-12-04 11:55:00;300;38;38;"Black"
"AF45.DAT";27.1388888888889;2014-12-05 11:55:00;300;38;39;"Black"
"AF45.DAT";13.7569444444444;2014-12-06 11:55:00;300;38;40;"Black"
"AF45.DAT";19.6180555555556;2014-12-07 11:55:00;300;38;41;"Black"
"AF45.DAT";20.9791666666667;2014-12-08 11:55:00;300;38;42;"Black"
"AF45.DAT";20.6736111111111;2014-12-09 11:55:00;300;38;43;"Black"
"AF45.DAT";16.2430555555556;2014-12-10 11:55:00;300;38;44;"Black"
"AF45.DAT";23.9027777777778;2014-12-11 11:55:00;300;38;45;"Black"
"AF45.DAT";19.3680555555556;2014-12-12 11:55:00;300;38;46;"Black"
"AF45.DAT";31.9027777777778;2014-12-13 11:55:00;300;38;47;"Black"
"AF45.DAT";22.5416666666667;2014-12-14 11:55:00;300;38;48;"Black"
"AF45.DAT";13.375;2014-12-15 11:55:00;300;38;49;"Black"
"AF45.DAT";24.1527777777778;2014-12-16 11:55:00;300;38;50;"Black"
"AF45.DAT";23.6458333333333;2014-12-17 11:55:00;300;38;51;"Black"
"AF45.DAT";15.375;2014-12-18 11:55:00;300;38;52;"Black"
"AF45.DAT";26.7708333333333;2014-12-19 11:55:00;300;38;53;"Black"
"AF45.DAT";28.9930555555556;2014-12-20 11:55:00;300;38;54;"Black"
"AF45.DAT";27.7777777777778;2014-12-21 11:55:00;300;38;55;"Black"
"AF45.DAT";19;2014-12-22 11:55:00;300;38;56;"Black"
"AF45.DAT";19.7430555555556;2014-12-23 11:55:00;300;38;57;"Black"
"AF45.DAT";24.4583333333333;2014-12-24 11:55:00;300;38;58;"Black"
"AF55.DAT";74.4607843137255;2014-06-19 15:25:00;323;44;-153;"Black"
"AF55.DAT";74.5;2014-06-20 11:55:00;323;44;-152;"Black"
"AF55.DAT";70.7777777777778;2014-06-21 11:55:00;323;44;-151;"Black"
"AF55.DAT";73.7430555555556;2014-06-22 11:55:00;323;44;-150;"Black"
"AF55.DAT";74.0833333333333;2014-06-23 11:55:00;323;44;-149;"Black"
"AF55.DAT";71.1666666666667;2014-06-24 11:55:00;323;44;-148;"Black"
"AF55.DAT";75.9375;2014-06-25 11:55:00;323;44;-147;"Black"
"AF55.DAT";69.2291666666667;2014-06-26 11:55:00;323;44;-146;"Black"
"AF55.DAT";66.2083333333333;2014-06-27 11:55:00;323;44;-145;"Black"
"AF55.DAT";74.5486111111111;2014-06-28 11:55:00;323;44;-144;"Black"
"AF55.DAT";77.9930555555556;2014-06-29 11:55:00;323;44;-143;"Black"
"AF55.DAT";71.4375;2014-06-30 11:55:00;323;44;-142;"Black"
"AF55.DAT";70.9861111111111;2014-07-01 11:55:00;323;44;-141;"Black"
"AF55.DAT";70.8819444444444;2014-07-02 11:55:00;323;44;-140;"Black"
"AF55.DAT";66.7152777777778;2014-07-03 11:55:00;323;44;-139;"Black"
"AF55.DAT";64.8680555555556;2014-07-04 11:55:00;323;44;-138;"Black"
"AF55.DAT";65.7916666666667;2014-07-05 11:55:00;323;44;-137;"Black"
"AF55.DAT";69.2152777777778;2014-07-06 11:55:00;323;44;-136;"Black"
"AF55.DAT";65.2847222222222;2014-07-07 11:55:00;323;44;-135;"Black"
"AF55.DAT";72.2013888888889;2014-07-08 11:55:00;323;44;-134;"Black"
"AF55.DAT";55.9652777777778;2014-07-09 11:55:00;323;44;-133;"Black"
"AF55.DAT";39.0138888888889;2014-07-10 11:55:00;323;44;-132;"Black"
"AF55.DAT";49.4097222222222;2014-07-11 11:55:00;323;44;-131;"Black"
"AF55.DAT";38.0625;2014-07-12 11:55:00;323;44;-130;"Black"
"AF55.DAT";59.1805555555556;2014-07-13 11:55:00;323;44;-129;"Black"
"AF55.DAT";63.5763888888889;2014-07-14 11:55:00;323;44;-128;"Black"
"AF55.DAT";68.7708333333333;2014-07-15 11:55:00;323;44;-127;"Black"
"AF55.DAT";65.8055555555556;2014-07-16 11:55:00;323;44;-126;"Black"
"AF55.DAT";63.3125;2014-07-17 11:55:00;323;44;-125;"Black"
"AF55.DAT";65;2014-07-18 11:55:00;323;44;-124;"Black"
"AF55.DAT";58.7083333333333;2014-07-19 11:55:00;323;44;-123;"Black"
"AF55.DAT";66.9166666666667;2014-07-20 11:55:00;323;44;-122;"Black"
"AF55.DAT";64.0763888888889;2014-07-21 11:55:00;323;44;-121;"Black"
"AF55.DAT";60.8055555555556;2014-07-22 11:55:00;323;44;-120;"Black"
"AF55.DAT";61.9861111111111;2014-07-23 11:55:00;323;44;-119;"Black"
"AF55.DAT";61.1875;2014-07-24 11:55:00;323;44;-118;"Black"
"AF55.DAT";58.9861111111111;2014-07-25 11:55:00;323;44;-117;"Black"
"AF55.DAT";54.7847222222222;2014-07-26 11:55:00;323;44;-116;"Black"
"AF55.DAT";53.8125;2014-07-27 11:55:00;323;44;-115;"Black"
"AF55.DAT";55.2361111111111;2014-07-28 11:55:00;323;44;-114;"Black"
"AF55.DAT";52.8472222222222;2014-07-29 11:55:00;323;44;-113;"Black"
"AF55.DAT";51.0138888888889;2014-07-30 11:55:00;323;44;-112;"Black"
"AF55.DAT";52.6180555555556;2014-07-31 11:55:00;323;44;-111;"Black"
"AF55.DAT";56.6180555555556;2014-08-01 11:55:00;323;44;-110;"Black"
"AF55.DAT";61.6875;2014-08-02 11:55:00;323;44;-109;"Black"
"AF55.DAT";49.3541666666667;2014-08-03 11:55:00;323;44;-108;"Black"
